Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDA09,OUT013,2934.768141693409
FDT04,OUT013,684.2102167517858
FDL58,OUT019,551.6549161783022
FDE52,OUT045,1346.6653824681425
FDW12,OUT035,2419.9724176852724
FDL51,OUT017,3715.077015273564
NCY42,OUT027,2838.9238952356363
FDR07,OUT017,1535.538458553197
FDN40,OUT045,2389.138218466871
FDB35,OUT027,2758.043074257842
FDA22,OUT017,2412.459229946071
NCL06,OUT046,4157.41651585487
FDI35,OUT013,3196.454455621553
NCW42,OUT045,3760.1386007246374
NCX06,OUT049,2943.7758624807293
FDC37,OUT027,2838.9238952356363
FDZ14,OUT018,1970.0095492324338
DRG49,OUT049,3902.0429064130963
NCG06,OUT045,4146.6689024698235
DRC36,OUT045,2866.4663985858656
FDV21,OUT019,263.5629925914915
FDB53,OUT046,2585.9434196377993
DRP47,OUT019,551.6549161783022
FDA14,OUT013,2616.191088216473
DRC24,OUT035,2571.1903657645316
FDW21,OUT018,1643.8039313649886
NCH29,OUT046,1549.8320529685325
FDU58,OUT013,3137.7182204216615
FDY27,OUT017,2913.295090105125
FDV56,OUT035,1679.794768429731
FDT59,OUT046,3928.6446493001217
FDB23,OUT046,3803.6598339098955
FDR49,OUT045,765.4099783965755
FDB03,OUT010,551.6549161783022
FDN39,OUT045,2691.7525089762453
FDX02,OUT027,5508.103640051686
FDQ16,OUT027,2838.9238952356363
FDU35,OUT018,1482.8714151205163
NCT29,OUT013,2095.8702928734574
FDZ27,OUT046,797.9546482561542
FDN57,OUT017,2035.8098941892447
FDA03,OUT018,2577.035297030213
FDZ36,OUT045,3121.7455491543224
NCU05,OUT013,1341.3170445490152
FDT39,OUT018,2439.7505876712476
FDK60,OUT017,1533.3870980045515
FDZ25,OUT017,2844.2605885882394
FDG12,OUT046,2098.766158572288
DRB01,OUT019,551.6549161783022
NCC43,OUT027,5508.103640051686
FDX13,OUT019,551.6549161783022
FDM22,OUT049,949.5871774993284
FDJ03,OUT027,797.9546482561542
FDU14,OUT018,3906.1483467609532
FDB33,OUT010,392.87030333383456
FDP27,OUT046,3167.5944094125534
FDO38,OUT010,196.6803475365719
FDE28,OUT027,5508.103640051686
FDO27,OUT035,1565.0569615278564
DRL23,OUT027,2838.9238952356363
FDS28,OUT046,1085.0986584183097
FDX24,OUT013,1440.2467798448017
FDZ02,OUT035,1601.674300106082
FDL46,OUT045,1883.1303842101256
FDS60,OUT027,4595.295328691469
NCO06,OUT017,621.0836434179383
FDO16,OUT035,1378.83818189794
FDC60,OUT049,1336.8166815203763
FDA48,OUT018,3489.3130990389022
FDZ36,OUT027,5352.143972717765
FDK27,OUT045,2048.011143867591
FDW23,OUT018,621.0836434179383
FDM14,OUT018,1701.7864426445856
FDM14,OUT013,1744.9087455059228
FDW60,OUT018,2919.885089685237
FDE21,OUT013,1994.9292767160725
NCM42,OUT035,1727.1137288626821
FDY59,OUT010,250.3866924200716
DRI49,OUT049,1269.9282658276368
FDT28,OUT019,392.87030333383456
FDQ22,OUT018,626.3467423118443
FDR60,OUT049,1248.5865137523122
FDC50,OUT019,250.3866924200716
FDV24,OUT013,2375.509101422087
DRF48,OUT010,532.2120953674759
FDQ47,OUT046,684.2102167517858
DRN36,OUT049,1451.7542387713418
NCY06,OUT035,2035.8098941892447
FDE52,OUT035,1346.6653824681425
NCB54,OUT045,2035.3519475154862
NCF31,OUT035,2401.0907003731677
FDJ08,OUT027,5508.103640051686
NCC07,OUT017,1649.16237190988
NCD19,OUT027,813.85099988328
FDL46,OUT049,1879.0584457910004
FDM20,OUT045,3963.227119953461
NCI06,OUT010,392.87030333383456
DRM11,OUT035,4182.992940381535
NCH07,OUT018,2520.687300717468
FDS23,OUT013,2093.2910969756226
FDO49,OUT018,716.444193886768
FDS35,OUT049,1149.7634303537998
DRK39,OUT045,1355.2433670467503
DRI39,OUT049,1035.2631386373746
FDV04,OUT017,2399.949939207741
NCN14,OUT035,3049.270115674512
FDH08,OUT013,3710.445853517017
FDS20,OUT046,3242.9229614846613
FDV40,OUT049,835.1107537499878
FDZ48,OUT010,263.5629925914915
FDS24,OUT027,2758.043074257842
FDK44,OUT049,2870.2890761419912
FDS48,OUT045,2631.5728944077055
FDK26,OUT010,532.2120953674759
FDD23,OUT045,3039.8219278717975
NCH54,OUT017,2578.5955185802604
NCP14,OUT010,263.5629925914915
FDM60,OUT010,215.98472443887349
FDV24,OUT017,2364.198233479538
FDH08,OUT018,3642.062861352516
FDS12,OUT027,2838.9238952356363
FDR39,OUT027,4595.295328691469
FDP12,OUT027,684.2102167517858
DRF60,OUT027,5508.103640051686
FDC09,OUT035,1649.16237190988
FDF50,OUT018,2940.944440949276
FDG28,OUT035,3990.3486758805825
NCE19,OUT017,940.5892428568495
NCM53,OUT010,263.5629925914915
NCN18,OUT049,1689.32931367473
FDF32,OUT035,2931.8515338308157
FDF11,OUT013,3792.3444226292804
DRI59,OUT049,3747.598418034738
NCG54,OUT035,2867.383747131524
FDM44,OUT046,1660.6129976995458
FDT57,OUT018,3750.417937342864
FDV24,OUT046,2375.509101422087
FDI50,OUT019,551.6549161783022
FDS09,OUT035,716.444193886768
NCC31,OUT027,4595.295328691469
FDQ07,OUT019,551.6549161783022
FDC22,OUT017,3043.752055532601
FDZ56,OUT046,2822.6013454183985
FDZ40,OUT019,215.98472443887349
FDS46,OUT027,2838.9238952356363
DRD24,OUT045,2076.3490399112125
FDV45,OUT017,3035.1376379271705
FDL26,OUT045,2659.5338213676923
FDA56,OUT018,2004.5486029749925
FDN27,OUT046,1985.9978519102685
FDM20,OUT049,3963.231758273888
FDO16,OUT017,1356.584207660639
FDL03,OUT035,2980.6313404531675
FDE58,OUT046,1928.8601770984455
FDI02,OUT027,2838.9238952356363
NCC55,OUT019,215.98472443887349
FDR03,OUT018,3291.4039627325064
FDB14,OUT017,1428.3334254332144
FDR45,OUT013,3765.22286670216
NCN07,OUT017,2092.9475690010677
FDM51,OUT019,263.5629925914915
FDT52,OUT027,5508.103640051686
FDL26,OUT046,2629.820205261257
NCZ42,OUT046,3897.077997780674
DRI47,OUT019,392.87030333383456
FDW40,OUT013,2116.002860213547
FDN34,OUT046,2877.7005971345116
FDS01,OUT035,2906.49118516593
NCG55,OUT045,1952.3167021451095
FDC11,OUT035,1363.84161479543
FDX35,OUT018,3548.2171466409613
NCB06,OUT046,2593.8131431159
FDR09,OUT019,551.6549161783022
FDC53,OUT017,1582.8574189861483
FDY45,OUT013,3946.205929859227
FDA22,OUT010,392.87030333383456
FDE02,OUT035,1546.2400804079227
FDW21,OUT045,1659.3019081919451
FDV34,OUT046,1202.635136134002
FDS59,OUT049,1664.2967916027744
NCW17,OUT017,2092.9475690010677
NCK54,OUT046,1985.9978519102685
FDG17,OUT019,551.6549161783022
FDG35,OUT017,2895.4010525913936
FDD08,OUT010,215.98472443887349
NCO07,OUT017,3634.2724742061364
FDJ10,OUT010,263.5629925914915
FDW36,OUT017,1608.3216029474358
FDW21,OUT010,263.5629925914915
FDY19,OUT017,1940.2680590219486
DRE03,OUT013,797.9546482561542
NCC55,OUT049,632.3057677511941
FDH52,OUT010,215.98472443887349
FDO09,OUT017,3982.5347066179393
FDU43,OUT045,3971.9427036995016
FDX09,OUT010,392.87030333383456
FDH40,OUT019,187.2407584418203
FDW58,OUT017,1609.377249121367
FDC47,OUT017,3709.405678213926
NCR41,OUT035,1442.3617344871627
DRG49,OUT035,3931.011286463882
FDC52,OUT027,4595.295328691469
FDY13,OUT046,1202.635136134002
FDY35,OUT013,719.1516746284088
FDI35,OUT017,3204.636875965979
NCU18,OUT049,2092.730975938787
FDY33,OUT018,2598.4317755171564
FDC15,OUT027,4595.295328691469
FDU01,OUT049,3098.790219662206
NCU42,OUT046,2835.977687450142
NCV29,OUT018,2873.9247440657223
NCY30,OUT017,3073.863136868844
FDQ46,OUT049,1697.9429150846395
FDG58,OUT027,4595.295328691469
FDK33,OUT017,3659.5246729611013
NCD07,OUT045,1917.029062457697
NCX29,OUT027,4595.295328691469
NCT42,OUT013,2451.0614556137966
DRN59,OUT035,716.444193886768
FDI44,OUT035,1313.6171441199608
FDA45,OUT049,2789.418435913837
FDP31,OUT045,1073.4734156088134
FDY01,OUT046,1922.4078445149385
FDT09,OUT018,2072.196791346393
DRH03,OUT027,2838.9238952356363
FDA36,OUT018,3136.424248059245
NCF31,OUT017,2389.7798324306186
FDG14,OUT049,2447.8173409289834
FDG28,OUT027,5508.103640051686
FDU14,OUT049,4095.916356158717
FDY47,OUT019,263.5629925914915
FDI56,OUT049,1336.8166815203763
DRD01,OUT013,1085.0986584183097
FDM22,OUT046,1085.0986584183097
FDH33,OUT013,703.2425204069376
DRZ24,OUT013,1976.1873332217388
NCQ38,OUT046,1649.16237190988
FDO16,OUT027,2600.2497591323217
FDU07,OUT027,4595.295328691469
NCB07,OUT013,2931.553913136488
FDU48,OUT045,2035.8098941892447
NCM43,OUT045,2663.78048465106
FDR31,OUT010,392.87030333383456
DRK49,OUT018,640.1159470730901
NCI30,OUT010,551.6549161783022
DRD60,OUT017,3145.1950268888663
NCG19,OUT046,3749.908719894219
FDH12,OUT035,1625.3730564707876
FDM32,OUT035,1411.1571931059266
FDM27,OUT035,2625.5533236772876
NCU53,OUT027,4595.295328691469
NCQ18,OUT046,1523.4813342041605
FDS10,OUT013,2836.360856511249
FDB33,OUT027,4595.295328691469
FDI12,OUT013,1346.478636134262
NCW42,OUT013,3583.960795281286
NCC06,OUT018,2072.196791346393
FDW02,OUT017,2081.939644381206
NCD43,OUT017,1696.4813323428311
FDM57,OUT018,1300.906980794454
FDA58,OUT017,3819.80781878572
FDK56,OUT046,3197.045473280436
FDP52,OUT045,3960.4014062589968
FDW20,OUT018,2060.4045914958506
FDS52,OUT049,1645.9552919136338
NCT29,OUT018,1911.9035108990151
NCL54,OUT013,2873.9956682030665
FDC05,OUT045,2980.7059715350942
FDF34,OUT035,3031.2641794188876
FDP03,OUT027,2838.9238952356363
FDD32,OUT010,187.2407584418203
FDZ10,OUT045,2035.8098941892447
FDZ40,OUT035,940.5892428568495
FDD51,OUT018,640.1159470730901
NCY30,OUT019,392.87030333383456
FDP58,OUT017,3517.6929375383274
FDV49,OUT017,4182.992940381535
FDY24,OUT019,215.98472443887349
NCO55,OUT017,1640.7685700576105
FDR13,OUT017,1956.5217836067052
FDS51,OUT017,979.2836229658948
FDP26,OUT045,1604.4048148022082
NCB54,OUT027,2838.9238952356363
FDF32,OUT017,2931.8515338308157
FDN31,OUT018,3007.381394887649
DRM48,OUT017,621.0836434179383
FDN20,OUT049,2827.221469273254
DRL01,OUT046,3721.071290897756
FDV56,OUT049,1664.2967916027744
DRH13,OUT027,2838.9238952356363
FDA03,OUT017,2606.7489131366483
FDF47,OUT027,5508.103640051686
FDX32,OUT046,2616.191088216473
FDX57,OUT049,1470.5711198912754
NCA30,OUT045,2931.3493249720705
FDO49,OUT013,797.9546482561542
FDL04,OUT019,263.5629925914915
DRM48,OUT035,621.0836434179383
FDR16,OUT013,3469.7383971548647
NCC19,OUT018,3004.4645669084875
NCE42,OUT045,3944.8211477723803
FDY24,OUT017,940.5892428568495
FDH19,OUT049,2781.58935372014
FDJ46,OUT013,2865.3738121004626
FDN45,OUT010,551.6549161783022
FDY08,OUT035,2035.3519475154862
FDZ37,OUT035,1360.3211089567635
NCT30,OUT045,765.4099783965755
DRY23,OUT018,640.1159470730901
NCZ30,OUT018,2004.5486029749925
FDC44,OUT018,1835.9963905378536
FDB45,OUT035,1630.3454907899463
FDY04,OUT013,2588.0272471818525
FDM27,OUT046,2633.8442911134534
FDZ43,OUT017,3968.550748175381
FDT39,OUT019,392.87030333383456
NCC06,OUT019,263.5629925914915
FDL15,OUT027,4595.295328691469
FDL57,OUT017,4186.384895905656
FDU08,OUT046,1551.9834135171782
FDK40,OUT017,4143.2769469457035
FDQ12,OUT010,551.6549161783022
FDS48,OUT017,2620.2620264651564
FDP09,OUT045,3659.5246729611013
FDW21,OUT049,1517.8900803242266
FDY25,OUT035,3134.0162625694843
DRE13,OUT017,1378.83818189794
FDV43,OUT019,215.98472443887349
FDD22,OUT045,1697.9429150846395
FDM46,OUT019,250.3866924200716
NCO30,OUT010,487.00769343096783
FDM25,OUT046,2837.2814286416697
NCN41,OUT049,2048.139355310409
FDU24,OUT045,1441.9891519218354
FDZ50,OUT046,3228.722752092769
FDP45,OUT013,3917.433553811444
NCM54,OUT045,2035.8098941892447
FDW10,OUT019,392.87030333383456
FDP20,OUT017,2035.8098941892447
FDK32,OUT046,2616.191088216473
FDN52,OUT049,1336.8166815203763
FDM58,OUT045,1658.2121373255554
FDZ46,OUT027,2838.9238952356363
NCA18,OUT018,1884.2296416798622
FDD35,OUT046,2121.4779218102126
NCK31,OUT035,716.444193886768
FDI40,OUT027,2838.9238952356363
FDT50,OUT019,250.3866924200716
NCT06,OUT046,2662.0388928698103
FDT31,OUT035,3008.666790010593
FDT45,OUT049,949.5871774993284
FDT13,OUT045,3183.589710934122
FDO50,OUT045,1363.84161479543
NCU18,OUT010,263.5629925914915
NCR54,OUT049,3028.4863615459335
NCO18,OUT018,2857.584233288132
FDU09,OUT045,940.5892428568495
FDT13,OUT018,3120.6566373627056
FDE09,OUT046,1767.2366203663594
NCK53,OUT019,263.5629925914915
FDG45,OUT049,3558.827286747125
DRH15,OUT035,672.767652144322
FDO21,OUT019,551.6549161783022
FDD14,OUT027,5190.116522566382
FDC09,OUT046,1649.16237190988
FDH45,OUT027,703.2425204069376
FDV32,OUT046,1202.635136134002
FDG12,OUT035,1983.4262809009401
FDS32,OUT013,2167.1404430459606
NCL55,OUT018,3931.6962511848697
DRE01,OUT035,3859.5238122215524
DRE15,OUT049,1252.7520335003492
NCL42,OUT045,3966.6190754775816
FDP31,OUT013,1202.635136134002
FDN33,OUT018,1367.2934423900278
FDZ59,OUT046,2463.5570565603953
FDE45,OUT010,392.87030333383456
FDJ07,OUT013,2027.7286974939077
FDQ45,OUT018,3094.728773945371
FDM33,OUT027,5508.103640051686
FDO15,OUT010,215.98472443887349
FDM46,OUT013,1475.940085113266
FDR03,OUT045,3510.3848394399997
FDY49,OUT018,2727.6701046763437
FDQ60,OUT045,1904.980419334536
FDW10,OUT049,2791.7260435277567
FDO51,OUT049,721.7334366541297
FDJ40,OUT018,1673.596056843795
FDS20,OUT018,3086.64007462056
FDU45,OUT013,1797.2417413328592
FDV02,OUT035,2867.383747131524
FDN09,OUT046,3900.4699533047947
NCM55,OUT027,5508.103640051686
FDN23,OUT018,2405.199799165296
FDY31,OUT010,392.87030333383456
FDW03,OUT010,263.5629925914915
FDD14,OUT046,3059.996989075981
FDV23,OUT017,2070.112353876571
DRI03,OUT045,2850.273547519759
FDN13,OUT035,1535.538458553197
FDF45,OUT027,1123.7930385273546
FDU46,OUT035,1365.1824554093187
FDB57,OUT049,3714.473537478404
FDV12,OUT049,1491.5393615598546
FDQ58,OUT013,2425.479856662716
NCA18,OUT017,1904.980419334536
FDH52,OUT049,1073.9575187464195
FDM24,OUT018,2405.199799165296
NCP43,OUT027,4595.295328691469
NCO18,OUT019,392.87030333383456
FDM32,OUT017,1365.5956612189375
NCL07,OUT017,621.0836434179383
FDK03,OUT013,4000.3852629919143
FDP59,OUT017,1613.072761241547
FDQ24,OUT049,4052.4153156186476
FDQ16,OUT018,1645.479910482841
FDU44,OUT013,2559.8326454254957
FDH28,OUT010,215.98472443887349
FDV28,OUT019,215.98472443887349
FDM22,OUT045,940.5892428568495
FDR56,OUT046,3093.2910990757564
FDV39,OUT049,3087.209132511837
FDU37,OUT019,196.6803475365719
FDQ11,OUT010,551.6549161783022
FDX02,OUT045,3760.1386007246374
NCS42,OUT018,1406.7787569997838
FDY57,OUT027,2838.9238952356363
FDB21,OUT049,3775.456624318135
FDE28,OUT017,3765.422485365342
FDQ55,OUT017,1906.9868001151638
FDA48,OUT049,3577.9793993038993
FDZ19,OUT045,2801.7163746149363
NCC43,OUT045,3913.8243858702526
NCV18,OUT046,1395.7581402991589
NCA42,OUT018,2460.3056968083406
FDY45,OUT046,4117.700522419038
NCC30,OUT045,2866.525067513141
FDM57,OUT013,1351.339982586817
FDL09,OUT010,392.87030333383456
FDB09,OUT027,2838.9238952356363
FDT44,OUT035,1866.1280736805154
NCT06,OUT027,4595.295328691469
FDX26,OUT049,3097.1251367672776
FDK32,OUT013,2629.820205261257
DRA12,OUT046,2166.069542438591
FDO46,OUT010,532.2120953674759
FDE52,OUT013,1315.6466773183533
NCH42,OUT045,3915.6251974343295
FDV08,OUT035,513.8567561844252
FDB47,OUT018,3413.643822856531
FDC28,OUT010,263.5629925914915
FDD22,OUT046,1894.2932410749386
FDS07,OUT027,2838.9238952356363
DRI13,OUT045,3687.955459346443
FDG32,OUT018,3460.882312653561
FDU14,OUT017,4095.9117178382903
FDD28,OUT019,215.98472443887349
NCP41,OUT017,1679.794768429731
FDS08,OUT049,2841.8068893382456
FDX47,OUT045,2442.5674809714283
FDC53,OUT019,263.5629925914915
FDQ19,OUT035,3968.550748175381
FDL14,OUT045,2404.5524509505954
FDM33,OUT019,551.6549161783022
FDA51,OUT045,1876.865815894536
FDZ27,OUT018,716.444193886768
FDT04,OUT046,703.2425204069376
DRC13,OUT049,2143.3577792006663
FDR16,OUT027,5508.103640051686
FDQ03,OUT027,5508.103640051686
FDE38,OUT035,2733.7736129642944
DRH23,OUT027,1085.0986584183097
FDT11,OUT019,532.2120953674759
FDD09,OUT035,2975.477070072099
FDR40,OUT045,1338.0671347194627
FDX07,OUT017,3042.1858580565104
FDR07,OUT035,1535.538458553197
FDA51,OUT017,1876.865815894536
FDT59,OUT019,551.6549161783022
FDF20,OUT017,3041.967173547275
FDR13,OUT045,1923.2405246999201
FDY26,OUT049,3731.4682392900913
FDW04,OUT017,2047.4005906386471
FDK52,OUT017,3698.120471163436
FDN60,OUT049,2565.9786663504215
FDM09,OUT019,392.87030333383456
FDP46,OUT049,1304.6438820905785
FDB50,OUT019,196.6803475365719
NCQ29,OUT049,3979.1142309910692
FDP16,OUT027,5508.103640051686
FDX33,OUT018,2428.9990229872024
FDP07,OUT010,551.6549161783022
FDN22,OUT046,3888.281119766763
FDF39,OUT049,4117.700522419038
FDS21,OUT017,979.2836229658948
NCM42,OUT013,1780.777080149208
FDK50,OUT019,392.87030333383456
DRF13,OUT027,4595.295328691469
FDH35,OUT018,2622.8935481617827
FDP60,OUT018,1451.7542387713418
DRJ49,OUT027,2838.9238952356363
NCT42,OUT019,392.87030333383456
FDE38,OUT049,2744.430912739013
FDI04,OUT049,3118.7485348069395
NCH54,OUT045,2593.279090643661
FDT56,OUT049,1035.2631386373746
DRD15,OUT018,3710.445853517017
FDV58,OUT013,2945.75412252838
FDP21,OUT049,3284.381133620499
FDH05,OUT013,3701.094002439805
FDR10,OUT027,4595.295328691469
NCP06,OUT045,2557.6772524360235
FDF33,OUT049,1641.1982327273618
DRK37,OUT013,3137.7182204216615
DRH49,OUT045,1324.4114082308415
FDT58,OUT013,2667.16389329836
FDD41,OUT018,1607.7237190951853
FDP40,OUT018,1758.6230189564499
FDM51,OUT027,2838.9238952356363
FDO45,OUT010,199.74533586494476
FDW33,OUT010,263.5629925914915
FDY24,OUT045,940.5892428568495
FDB10,OUT010,551.6549161783022
FDM40,OUT035,2070.112353876571
NCI06,OUT017,3136.320375047114
FDW12,OUT019,342.1512112842783
FDX48,OUT027,4595.295328691469
NCW05,OUT027,2838.9238952356363
FDX27,OUT017,1512.9715435101027
DRM37,OUT045,2979.9916609961815
FDA38,OUT045,3952.7143992987503
FDR36,OUT046,689.473315645692
FDZ45,OUT046,3118.7485348069395
FDG05,OUT017,2428.9990229872024
FDK28,OUT013,4104.858570529667
FDV47,OUT045,1363.84161479543
FDN21,OUT045,2697.538404910293
FDP20,OUT027,2838.9238952356363
FDI35,OUT045,3183.589710934122
DRY23,OUT013,703.2425204069376
FDA56,OUT017,2025.2993806296668
FDB09,OUT013,2089.870200894048
NCO26,OUT027,2838.9238952356363
FDQ49,OUT018,2545.7018521665004
FDI52,OUT027,2838.9238952356363
FDZ44,OUT027,2838.9238952356363
FDZ09,OUT018,2548.881902473825
FDY03,OUT049,1836.8781195251777
NCG42,OUT017,2104.996212124229
DRI13,OUT027,5508.103640051686
FDQ32,OUT013,2110.002768234138
FDW16,OUT035,1382.3586877366065
FDU27,OUT046,797.9546482561542
FDR28,OUT010,392.87030333383456
FDQ49,OUT010,392.87030333383456
FDS37,OUT046,1973.9492087871076
FDW26,OUT018,3488.0038685806817
FDX12,OUT018,3737.8234998341527
NCP06,OUT013,2527.963636329588
FDW45,OUT010,392.87030333383456
NCN30,OUT049,1388.6342666239343
FDN24,OUT049,949.5871774993284
NCL41,OUT027,684.2102167517858
FDR02,OUT019,263.5629925914915
FDD09,OUT010,392.87030333383456
FDS33,OUT010,199.74533586494476
FDU22,OUT045,1944.70293167685
FDI53,OUT013,2492.606140339856
DRH01,OUT049,2786.1909933771726
FDX32,OUT013,2110.002768234138
NCP30,OUT018,626.3467423118443
FDB60,OUT045,3010.21701438703
FDB14,OUT049,1353.6377159014066
NCP02,OUT035,940.5892428568495
FDJ10,OUT017,2035.3519475154862
FDG34,OUT046,1741.5715654330984
NCB18,OUT017,1382.3586877366065
FDM16,OUT049,1149.7634303537998
FDW25,OUT018,1297.3864749557881
FDB35,OUT010,237.9211600073792
DRN11,OUT013,2093.2910969756226
FDF41,OUT019,551.6549161783022
FDH16,OUT045,1382.3586877366065
NCQ50,OUT018,3482.80463553188
DRH23,OUT018,940.5892428568495
DRJ37,OUT013,2375.509101422087
DRJ24,OUT027,5352.143972717765
FDY16,OUT035,3017.592836862178
FDQ27,OUT045,1675.513090674252
FDZ33,OUT045,2375.509101422087
FDF29,OUT045,2092.9475690010677
FDA08,OUT049,2517.9070404248714
FDG31,OUT046,1202.635136134002
FDE34,OUT019,450.22577924625784
NCR30,OUT027,1202.635136134002
FDV33,OUT035,4143.2769469457035
DRZ24,OUT018,1953.7404378458
NCL54,OUT035,2833.8789418888164
FDR12,OUT049,2921.431523825238
NCC54,OUT046,3732.2209085734967
DRN59,OUT013,797.9546482561542
FDX50,OUT019,263.5629925914915
FDV31,OUT027,4595.295328691469
NCA29,OUT027,4595.295328691469
FDW60,OUT049,3011.324811620894
FDX08,OUT017,3165.6935413818182
DRD49,OUT013,3715.7633424243504
FDD33,OUT046,3693.9497349706353
FDW35,OUT013,703.2425204069376
FDJ36,OUT017,1613.072761241547
FDV51,OUT035,2680.6166078681663
FDW36,OUT046,1608.3216029474358
FDH35,OUT046,2662.0388928698103
NCS30,OUT027,2838.9238952356363
FDN49,OUT017,621.0836434179383
FDL08,OUT018,3802.4036088241605
FDI09,OUT013,3717.3369939275553
FDP19,OUT018,2070.112353876571
FDU21,OUT010,215.98472443887349
NCP41,OUT045,1679.794768429731
FDY10,OUT013,1802.409008211133
FDP12,OUT018,621.0836434179383
NCN26,OUT049,1985.9978519102685
FDK44,OUT013,2870.2890761419912
FDC28,OUT049,1602.5369239654929
FDJ41,OUT027,5508.103640051686
NCT29,OUT035,1997.2183655402755
NCH42,OUT019,551.6549161783022
FDU60,OUT018,2737.966596873951
FDS02,OUT045,2966.8092069949776
FDC51,OUT046,2121.4779218102126
FDU03,OUT013,3028.5931071416157
FDX39,OUT045,3715.077015273564
NCY05,OUT010,215.98472443887349
NCL06,OUT027,5508.103640051686
FDD32,OUT035,1313.6171441199608
NCN41,OUT045,1991.2182735608662
NCX53,OUT049,2182.6680715284456
FDU57,OUT019,392.87030333383456
FDQ23,OUT046,1677.6644512228972
FDQ52,OUT045,3927.9924748821686
FDC14,OUT045,675.312526821652
FDY09,OUT035,2871.4142861810624
FDQ28,OUT045,2584.3235908805214
FDV25,OUT046,3715.8159263598004
FDJ07,OUT035,1968.570426729866
DRB25,OUT049,1592.8236261204795
FDK52,OUT019,551.6549161783022
FDY52,OUT027,1202.635136134002
FDB28,OUT046,3149.951771657568
FDT36,OUT035,621.0836434179383
FDV25,OUT017,3731.1987407766005
NCN07,OUT027,2838.9238952356363
FDC57,OUT017,2984.0737688162612
FDQ03,OUT018,3688.363975556343
FDU23,OUT017,2781.94317413374
NCX41,OUT035,3687.955459346443
NCD06,OUT035,716.444193886768
FDW08,OUT045,1600.9834472690977
NCU29,OUT017,2439.7505876712476
NCE06,OUT013,2439.0952839157685
FDV52,OUT010,263.5629925914915
FDB02,OUT017,2913.2122326898357
NCR18,OUT045,689.0817315828976
FDK16,OUT049,1433.531948265666
NCQ29,OUT010,551.6549161783022
FDZ01,OUT019,263.5629925914915
FDW27,OUT035,2440.3098909297514
FDD17,OUT018,3736.2498483309473
FDW39,OUT013,2893.6333267582913
DRH59,OUT045,1073.4734156088134
FDS52,OUT013,1731.327802509423
FDU40,OUT027,5508.103640051686
NCF54,OUT013,2790.497730608815
FDH46,OUT045,1696.4813323428311
NCP14,OUT049,1628.6919607637647
FDH50,OUT049,3242.9229614846613
DRF15,OUT010,392.87030333383456
FDV27,OUT027,2758.043074257842
NCJ06,OUT049,2066.2961554976746
FDN02,OUT018,3217.613108914724
FDQ51,OUT049,625.8085205184501
FDQ07,OUT017,3620.48376964782
FDS45,OUT049,1680.9833555158748
NCJ06,OUT045,2048.3559483726895
FDD36,OUT035,1940.2680590219486
FDY25,OUT045,3112.9690975376275
FDU52,OUT046,2389.138218466871
DRK47,OUT017,3787.7542636320222
NCL30,OUT017,2035.8098941892447
FDN22,OUT035,3888.276481446336
NCF30,OUT027,2838.9238952356363
FDK03,OUT035,4182.992940381535
FDT45,OUT017,940.5892428568495
NCC54,OUT027,5508.103640051686
FDP08,OUT018,2952.601078168346
